filename,fold_number,auroc,ap,precision,recall,f1_score,accuracy,tn,fp,fn,tp,multi_auroc,multi_ap,multi_precision,multi_recall,multi_f1_score,multi_accuracy,train_patients_neg_abdominal_nec,train_patients_neg_all,train_patients_neg_brain_ivh_stage_3_4,train_patients_neg_cns_los,train_patients_neg_cps_los,train_patients_neg_infection,train_patients_neg_los,train_patients_neg_pneumonia,train_patients_neg_sepsis,train_patients_pos_abdominal_nec,train_patients_pos_any,train_patients_pos_brain_ivh_stage_3_4,train_patients_pos_cns_los,train_patients_pos_cps_los,train_patients_pos_infection,train_patients_pos_los,train_patients_pos_pneumonia,train_patients_pos_sepsis,train_windows_neg_abdominal_nec,train_windows_neg_all,train_windows_neg_brain_ivh_stage_3_4,train_windows_neg_cns_los,train_windows_neg_cps_los,train_windows_neg_infection,train_windows_neg_los,train_windows_neg_pneumonia,train_windows_neg_sepsis,train_windows_pos_abdominal_nec,train_windows_pos_any,train_windows_pos_brain_ivh_stage_3_4,train_windows_pos_cns_los,train_windows_pos_cps_los,train_windows_pos_infection,train_windows_pos_los,train_windows_pos_pneumonia,train_windows_pos_sepsis,val_patients_neg_abdominal_nec,val_patients_neg_all,val_patients_neg_brain_ivh_stage_3_4,val_patients_neg_cns_los,val_patients_neg_cps_los,val_patients_neg_infection,val_patients_neg_los,val_patients_neg_pneumonia,val_patients_neg_sepsis,val_patients_pos_abdominal_nec,val_patients_pos_any,val_patients_pos_brain_ivh_stage_3_4,val_patients_pos_cns_los,val_patients_pos_cps_los,val_patients_pos_infection,val_patients_pos_los,val_patients_pos_pneumonia,val_patients_pos_sepsis,val_windows_neg_abdominal_nec,val_windows_neg_all,val_windows_neg_brain_ivh_stage_3_4,val_windows_neg_cns_los,val_windows_neg_cps_los,val_windows_neg_infection,val_windows_neg_los,val_windows_neg_pneumonia,val_windows_neg_sepsis,val_windows_pos_abdominal_nec,val_windows_pos_any,val_windows_pos_brain_ivh_stage_3_4,val_windows_pos_cns_los,val_windows_pos_cps_los,val_windows_pos_infection,val_windows_pos_los,val_windows_pos_pneumonia,val_windows_pos_sepsis,multi_fn,multi_fp,multi_tn,multi_tp,train_total_patients,train_total_windows,val_total_patients,val_total_windows
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,2,,,,,,,,,,,0.76033,0.97457,0.98438,0.98388,0.97889,0.98388,247.00000,247,,,,,247.00000,,,19.00000,29,,,,,18.00000,,,268541.00000,266604,,,,,267875.00000,,,1539.00000,3476,,,,,2205.00000,,,29.00000,29,,,,,29.00000,,,4.00000,4,,,,,2.00000,,,18729.00000,18598,,,,,18928.00000,,,373.00000,504,,,,,174.00000,,,,,,,247,270080,29,19102
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,3,,,,,,,,,,,0.71349,0.98828,0.98868,0.99353,0.99088,0.99353,246.00000,246,,,,,246.00000,,,20.00000,28,,,,,16.00000,,,255035.00000,253253,,,,,254759.00000,,,1774.00000,3556,,,,,2050.00000,,,29.00000,29,,,,,29.00000,,,2.00000,4,,,,,3.00000,,,28603.00000,28438,,,,,28564.00000,,,126.00000,291,,,,,165.00000,,,,,,,246,256809,29,28729
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,4,,,,,,,,,,,0.86297,0.99205,0.99331,0.99338,0.99286,0.99338,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,259457.00000,257592,,,,,259080.00000,,,1756.00000,3621,,,,,2133.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,25760.00000,25630,,,,,25682.00000,,,221.00000,351,,,,,299.00000,,,,,,,248,261213,28,25981
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,5,,,,,,,,,,,0.94891,0.99526,0.99636,0.99647,0.99634,0.99647,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,251927.00000,250077,,,,,251585.00000,,,1776.00000,3626,,,,,2118.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,39593.00000,39036,,,,,39326.00000,,,346.00000,903,,,,,613.00000,,,,,,,248,253703,28,39939
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,6,,,,,,,,,,,0.67691,0.98690,0.99120,0.99210,0.99011,0.99210,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,247209.00000,245349,,,,,246703.00000,,,1622.00000,3482,,,,,2128.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,2.00000,,,36576.00000,36481,,,,,36653.00000,,,268.00000,363,,,,,191.00000,,,,,,,247,248831,28,36844
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,7,,,,,,,,,,,0.85931,0.98738,0.99132,0.99187,0.99111,0.99187,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,250918.00000,249123,,,,,250572.00000,,,1717.00000,3512,,,,,2063.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,36500.00000,36145,,,,,36506.00000,,,417.00000,772,,,,,411.00000,,,,,,,248,252635,28,36917
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,8,,,,,,,,,,,0.50143,0.97194,0.97179,0.98571,0.97870,0.98571,246.00000,246,,,,,246.00000,,,19.00000,27,,,,,16.00000,,,247165.00000,245544,,,,,246866.00000,,,1590.00000,3211,,,,,1889.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,2.00000,,,35432.00000,35116,,,,,35306.00000,,,190.00000,506,,,,,316.00000,,,,,,,246,248755,28,35622
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,9,,,,,,,,,,,0.84866,0.98820,0.99266,0.99310,0.99238,0.99310,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,259490.00000,257690,,,,,259199.00000,,,1777.00000,3577,,,,,2068.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,2.00000,,,23638.00000,23308,,,,,23442.00000,,,134.00000,464,,,,,330.00000,,,,,,,248,261267,27,23772
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_1.pklz,10,,,,,,,,,,,0.91498,0.99353,0.99447,0.99466,0.99421,0.99466,249.00000,249,,,,,249.00000,,,21.00000,30,,,,,17.00000,,,260341.00000,258493,,,,,260005.00000,,,1780.00000,3628,,,,,2116.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,3.00000,,,29131.00000,28691,,,,,28708.00000,,,90.00000,530,,,,,513.00000,,,,,,,249,262121,27,29221
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,1,,,,,,,,,,,0.49917,0.98476,0.98474,0.99221,0.98846,0.99221,244.00000,244,,,,,244.00000,,,18.00000,26,,,,,16.00000,,,252911.00000,251112,,,,,252534.00000,,,1690.00000,3489,,,,,2067.00000,,,30.00000,30,,,,,30.00000,,,3.00000,5,,,,,2.00000,,,29686.00000,29548,,,,,29638.00000,,,90.00000,228,,,,,138.00000,,,,,,,244,254601,30,29776
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,2,,,,,,,,,,,0.87080,0.99432,0.99582,0.99616,0.99582,0.99616,247.00000,247,,,,,247.00000,,,20.00000,29,,,,,17.00000,,,254835.00000,252985,,,,,254494.00000,,,1777.00000,3627,,,,,2118.00000,,,29.00000,29,,,,,29.00000,,,3.00000,4,,,,,3.00000,,,32435.00000,32217,,,,,32309.00000,,,135.00000,353,,,,,261.00000,,,,,,,247,256612,29,32570
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,3,,,,,,,,,,,0.99676,0.99800,0.99689,0.99546,0.99558,0.99546,249.00000,249,,,,,249.00000,,,21.00000,31,,,,,18.00000,,,262117.00000,260180,,,,,261692.00000,,,1780.00000,3717,,,,,2205.00000,,,29.00000,29,,,,,29.00000,,,4.00000,4,,,,,4.00000,,,27382.00000,27223,,,,,27446.00000,,,362.00000,521,,,,,298.00000,,,,,,,249,263897,29,27744
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,4,,,,,,,,,,,0.93329,0.99137,0.99315,0.99283,0.99217,0.99283,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,18.00000,,,267703.00000,265766,,,,,267210.00000,,,1712.00000,3649,,,,,2205.00000,,,28.00000,28,,,,,28.00000,,,4.00000,4,,,,,2.00000,,,16857.00000,16624,,,,,16837.00000,,,286.00000,519,,,,,306.00000,,,,,,,248,269415,28,17143
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,5,,,,,,,,,,,0.93624,0.99215,0.99393,0.99417,0.99388,0.99417,249.00000,249,,,,,249.00000,,,21.00000,30,,,,,17.00000,,,256469.00000,254669,,,,,256181.00000,,,1780.00000,3580,,,,,2068.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,4.00000,,,36092.00000,35475,,,,,35881.00000,,,462.00000,1079,,,,,673.00000,,,,,,,249,258249,28,36554
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,6,,,,,,,,,,,0.82096,0.97991,0.98901,0.98916,0.98797,0.98916,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,258841.00000,256981,,,,,258289.00000,,,1576.00000,3436,,,,,2128.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,2.00000,,,27236.00000,27000,,,,,27487.00000,,,543.00000,779,,,,,292.00000,,,,,,,247,260417,28,27779
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,7,,,,,,,,,,,0.63472,0.98014,0.98219,0.98816,0.98417,0.98816,247.00000,247,,,,,247.00000,,,20.00000,28,,,,,16.00000,,,248415.00000,246817,,,,,248323.00000,,,1774.00000,3372,,,,,1866.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,3.00000,,,35370.00000,35013,,,,,35033.00000,,,116.00000,473,,,,,453.00000,,,,,,,247,250189,28,35486
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,8,,,,,,,,,,,0.83276,0.98552,0.99135,0.99154,0.99042,0.99154,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,244651.00000,242856,,,,,244191.00000,,,1603.00000,3398,,,,,2063.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,43920.00000,43274,,,,,43585.00000,,,311.00000,957,,,,,646.00000,,,,,,,248,246254,28,44231
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,9,,,,,,,,,,,0.49988,0.97869,0.97862,0.98916,0.98386,0.98916,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,261830.00000,259949,,,,,261292.00000,,,1611.00000,3492,,,,,2149.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,1.00000,,,20767.00000,20711,,,,,20880.00000,,,169.00000,225,,,,,56.00000,,,,,,,247,263441,27,20936
66a9ca24d75bbc11522ff88c721c5f672ef44904d828a47366986916af6c84ce_2.pklz,10,,,,,,,,,,,0.67373,0.98413,0.98991,0.99103,0.98869,0.99103,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,253389.00000,251551,,,,,252922.00000,,,1639.00000,3477,,,,,2106.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,2.00000,,,30640.00000,30501,,,,,30656.00000,,,228.00000,367,,,,,212.00000,,,,,,,248,255028,27,30868
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,1,,,,,,,,,,,0.94549,0.99442,0.99376,0.99331,0.99346,0.99331,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,17.00000,,,252804.00000,250779,,,,,252400.00000,,,1941.00000,3966,,,,,2345.00000,,,30.00000,30,,,,,30.00000,,,4.00000,5,,,,,3.00000,,,34502.00000,34222,,,,,34533.00000,,,468.00000,748,,,,,437.00000,,,,,,,246,254745,30,34970
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,2,,,,,,,,,,,0.85988,0.98335,0.98368,0.98464,0.98209,0.98464,247.00000,247,,,,,247.00000,,,20.00000,29,,,,,17.00000,,,256183.00000,254197,,,,,255750.00000,,,1873.00000,3859,,,,,2306.00000,,,29.00000,29,,,,,29.00000,,,3.00000,4,,,,,3.00000,,,32206.00000,31559,,,,,31782.00000,,,223.00000,870,,,,,647.00000,,,,,,,247,258056,29,32429
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,3,,,,,,,,,,,0.50442,0.98282,0.98274,0.99126,0.98698,0.99126,245.00000,245,,,,,245.00000,,,19.00000,27,,,,,16.00000,,,249286.00000,247340,,,,,248832.00000,,,1812.00000,3758,,,,,2266.00000,,,29.00000,29,,,,,29.00000,,,2.00000,4,,,,,2.00000,,,33143.00000,32990,,,,,33126.00000,,,136.00000,289,,,,,153.00000,,,,,,,245,251098,29,33279
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,4,,,,,,,,,,,0.87803,0.98298,0.98994,0.99011,0.98946,0.99011,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,262415.00000,260472,,,,,262027.00000,,,1875.00000,3818,,,,,2263.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,25974.00000,25284,,,,,25505.00000,,,221.00000,911,,,,,690.00000,,,,,,,248,264290,28,26195
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,5,,,,,,,,,,,0.80048,0.98591,0.98963,0.99088,0.98911,0.99088,248.00000,248,,,,,248.00000,,,21.00000,29,,,,,16.00000,,,260246.00000,258329,,,,,259957.00000,,,1948.00000,3865,,,,,2237.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,4.00000,,,26839.00000,26529,,,,,26618.00000,,,149.00000,459,,,,,370.00000,,,,,,,248,262194,28,26988
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,6,,,,,,,,,,,0.89697,0.98406,0.98804,0.98699,0.98551,0.98699,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,18.00000,,,262203.00000,260104,,,,,261552.00000,,,1768.00000,3867,,,,,2419.00000,,,28.00000,28,,,,,28.00000,,,4.00000,4,,,,,2.00000,,,27001.00000,26775,,,,,27321.00000,,,673.00000,899,,,,,353.00000,,,,,,,248,263971,28,27674
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,7,,,,,,,,,,,0.87221,0.99079,0.99179,0.99315,0.99232,0.99315,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,262546.00000,260540,,,,,262162.00000,,,1942.00000,3948,,,,,2326.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,22080.00000,21959,,,,,22124.00000,,,268.00000,389,,,,,224.00000,,,,,,,248,264488,28,22348
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,8,,,,,,,,,,,0.61940,0.97508,0.97779,0.98546,0.98038,0.98546,247.00000,247,,,,,247.00000,,,20.00000,28,,,,,16.00000,,,245846.00000,244179,,,,,245783.00000,,,1924.00000,3591,,,,,1987.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,3.00000,,,37756.00000,37306,,,,,37352.00000,,,149.00000,599,,,,,553.00000,,,,,,,247,247770,28,37905
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,9,,,,,,,,,,,0.78485,0.98646,0.99074,0.99059,0.98829,0.99059,249.00000,249,,,,,249.00000,,,20.00000,30,,,,,18.00000,,,257408.00000,255309,,,,,256768.00000,,,1779.00000,3878,,,,,2419.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,2.00000,,,27779.00000,27671,,,,,27867.00000,,,286.00000,394,,,,,198.00000,,,,,,,249,259187,27,28065
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_1.pklz,10,,,,,,,,,,,0.68977,0.98460,0.99183,0.99157,0.98982,0.99157,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,18.00000,,,250614.00000,248515,,,,,249885.00000,,,1690.00000,3789,,,,,2419.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,1.00000,,,32839.00000,32829,,,,,33224.00000,,,395.00000,405,,,,,10.00000,,,,,,,248,252304,27,33234
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,1,,,,,,,,,,,0.65879,0.97343,0.98452,0.98606,0.98218,0.98606,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,16.00000,,,259971.00000,258003,,,,,259532.00000,,,1759.00000,3727,,,,,2198.00000,,,29.00000,29,,,,,29.00000,,,3.00000,4,,,,,3.00000,,,23482.00000,23341,,,,,23577.00000,,,326.00000,467,,,,,231.00000,,,,,,,246,261730,29,23808
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,2,,,,,,,,,,,0.50541,0.96843,0.96809,0.98256,0.97527,0.98256,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,16.00000,,,249699.00000,247946,,,,,249451.00000,,,1765.00000,3518,,,,,2013.00000,,,28.00000,28,,,,,28.00000,,,2.00000,3,,,,,2.00000,,,32730.00000,32384,,,,,32507.00000,,,183.00000,529,,,,,406.00000,,,,,,,246,251464,28,32913
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,3,,,,,,,,,,,0.50345,0.98131,0.98117,0.99050,0.98581,0.99050,245.00000,245,,,,,245.00000,,,19.00000,27,,,,,16.00000,,,255187.00000,253318,,,,,254918.00000,,,1920.00000,3789,,,,,2189.00000,,,29.00000,29,,,,,29.00000,,,2.00000,4,,,,,2.00000,,,27242.00000,27012,,,,,27040.00000,,,28.00000,258,,,,,230.00000,,,,,,,245,257107,29,27270
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,4,,,,,,,,,,,0.82213,0.98649,0.99183,0.99208,0.99127,0.99208,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,254163.00000,252157,,,,,253680.00000,,,1843.00000,3849,,,,,2326.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,2.00000,,,28783.00000,28480,,,,,28730.00000,,,250.00000,553,,,,,303.00000,,,,,,,247,256006,28,29033
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,5,,,,,,,,,,,0.68847,0.98340,0.99031,0.99124,0.98934,0.99124,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,17.00000,,,254431.00000,252392,,,,,253836.00000,,,1764.00000,3803,,,,,2359.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,2.00000,,,29022.00000,28952,,,,,29273.00000,,,321.00000,391,,,,,70.00000,,,,,,,248,256195,27,29343
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,6,,,,,,,,,,,0.79911,0.98255,0.98995,0.99030,0.98917,0.99030,247.00000,247,,,,,247.00000,,,20.00000,28,,,,,16.00000,,,256052.00000,254116,,,,,255669.00000,,,1873.00000,3809,,,,,2256.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,3.00000,,,26894.00000,26521,,,,,26741.00000,,,220.00000,593,,,,,373.00000,,,,,,,247,257925,28,27114
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,7,,,,,,,,,,,0.50186,0.96859,0.96932,0.98364,0.97601,0.98364,246.00000,246,,,,,246.00000,,,19.00000,27,,,,,16.00000,,,258470.00000,256573,,,,,258018.00000,,,1765.00000,3662,,,,,2217.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,2.00000,,,23959.00000,23757,,,,,23940.00000,,,183.00000,385,,,,,202.00000,,,,,,,246,260235,28,24142
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,8,,,,,,,,,,,0.49966,0.96467,0.96448,0.98195,0.97314,0.98195,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,16.00000,,,246079.00000,244156,,,,,245470.00000,,,1464.00000,3387,,,,,2073.00000,,,26.00000,26,,,,,26.00000,,,2.00000,2,,,,,2.00000,,,36350.00000,36174,,,,,36488.00000,,,484.00000,660,,,,,346.00000,,,,,,,248,247543,26,36834
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,9,,,,,,,,,,,0.79299,0.98063,0.98543,0.98765,0.98494,0.98765,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,264467.00000,262522,,,,,264077.00000,,,1875.00000,3820,,,,,2265.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,2.00000,,,23405.00000,22927,,,,,23003.00000,,,76.00000,554,,,,,478.00000,,,,,,,248,266342,27,23481
7ae0de8e78055240d784e5346f959b099b78fd3b18c4d978544a87b2b8f11175_2.pklz,10,,,,,,,,,,,0.83574,0.99147,0.99180,0.99472,0.99271,0.99472,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,18.00000,,,250326.00000,248227,,,,,249696.00000,,,1789.00000,3888,,,,,2419.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,1.00000,,,37546.00000,37222,,,,,37384.00000,,,162.00000,486,,,,,324.00000,,,,,,,248,252115,27,37708
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,1,,,,,,,,,,,0.80066,0.97507,0.97950,0.98682,0.98248,0.98682,243.00000,243,243.00000,243.00000,243.00000,,,243.00000,,19.00000,31,3.00000,4.00000,14.00000,,,6.00000,,253747.00000,249580,252536.00000,254635.00000,253923.00000,,,254510.00000,,1244.00000,5411,2455.00000,356.00000,1068.00000,,,481.00000,,35.00000,35,35.00000,35.00000,35.00000,,,35.00000,,4.00000,11,2.00000,3.00000,4.00000,,,2.00000,,45291.00000,44021,45115.00000,45144.00000,44953.00000,,,45342.00000,,165.00000,1435,341.00000,312.00000,503.00000,,,114.00000,,,,,,243,254991,35,45456
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,2,,,,,,,,,,,0.80246,0.94291,0.96921,0.96889,0.96407,0.96889,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,20.00000,35,4.00000,5.00000,15.00000,,,6.00000,,254545.00000,251187,254188.00000,255334.00000,254626.00000,,,255325.00000,,1211.00000,4569,1568.00000,422.00000,1130.00000,,,431.00000,,32.00000,32,32.00000,32.00000,32.00000,,,32.00000,,4.00000,8,2.00000,1.00000,4.00000,,,2.00000,,48414.00000,45259,46413.00000,48777.00000,48323.00000,,,48663.00000,,451.00000,3606,2452.00000,88.00000,542.00000,,,202.00000,,,,,,247,255756,32,48865
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,3,,,,,,,,,,,0.95292,0.99087,0.99300,0.99333,0.99273,0.99333,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,20.00000,35,5.00000,5.00000,14.00000,,,6.00000,,249803.00000,245256,248300.00000,250674.00000,250058.00000,,,250612.00000,,1293.00000,5840,2796.00000,422.00000,1038.00000,,,484.00000,,31.00000,31,31.00000,31.00000,31.00000,,,31.00000,,3.00000,7,2.00000,1.00000,3.00000,,,2.00000,,42802.00000,41331,41663.00000,42860.00000,42715.00000,,,42741.00000,,88.00000,1559,1227.00000,30.00000,175.00000,,,149.00000,,,,,,247,251096,31,42890
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,4,,,,,,,,,,,,,0.99673,0.99678,0.99656,0.99678,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,19.00000,36,5.00000,5.00000,14.00000,,,7.00000,,259775.00000,255152,258278.00000,260652.00000,259986.00000,,,260564.00000,,1299.00000,5922,2796.00000,422.00000,1088.00000,,,510.00000,,29.00000,29,29.00000,29.00000,29.00000,,,29.00000,,5.00000,5,1.00000,1.00000,2.00000,,,1.00000,,31238.00000,31025,31406.00000,31329.00000,31289.00000,,,31335.00000,,171.00000,384,3.00000,80.00000,120.00000,,,74.00000,,,,,,248,261074,29,31409
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,5,,,,,,,,,,,0.68601,0.93598,0.93685,0.96644,0.95126,0.96644,246.00000,246,246.00000,246.00000,246.00000,,,246.00000,,20.00000,34,3.00000,5.00000,14.00000,,,7.00000,,255070.00000,251846,254927.00000,255916.00000,255264.00000,,,255828.00000,,1268.00000,4492,1411.00000,422.00000,1074.00000,,,510.00000,,33.00000,33,33.00000,33.00000,33.00000,,,33.00000,,3.00000,9,2.00000,2.00000,5.00000,,,2.00000,,44842.00000,42805,43793.00000,45060.00000,44801.00000,,,44999.00000,,336.00000,2373,1385.00000,118.00000,377.00000,,,179.00000,,,,,,246,256338,33,45178
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,6,,,,,,,,,,,0.91424,0.97950,0.98160,0.98373,0.98094,0.98373,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,20.00000,36,5.00000,4.00000,14.00000,,,6.00000,,255771.00000,251305,254217.00000,256671.00000,255929.00000,,,256577.00000,,1242.00000,5708,2796.00000,342.00000,1084.00000,,,436.00000,,29.00000,29,29.00000,29.00000,29.00000,,,29.00000,,2.00000,5,1.00000,1.00000,3.00000,,,3.00000,,36304.00000,34621,35230.00000,36374.00000,36235.00000,,,36172.00000,,150.00000,1833,1224.00000,80.00000,219.00000,,,282.00000,,,,,,248,257013,29,36454
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,7,,,,,,,,,,,0.90616,0.97122,0.98297,0.98320,0.98050,0.98320,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,20.00000,35,5.00000,4.00000,15.00000,,,6.00000,,267012.00000,262492,265356.00000,267796.00000,267022.00000,,,267721.00000,,1140.00000,5660,2796.00000,356.00000,1130.00000,,,431.00000,,30.00000,30,30.00000,30.00000,30.00000,,,30.00000,,3.00000,7,2.00000,2.00000,2.00000,,,2.00000,,25219.00000,23731,24249.00000,25380.00000,25449.00000,,,25274.00000,,257.00000,1745,1227.00000,96.00000,27.00000,,,202.00000,,,,,,248,268152,30,25476
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,8,,,,,,,,,,,0.76290,0.98243,0.98472,0.99079,0.98716,0.99079,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,19.00000,34,4.00000,5.00000,14.00000,,,7.00000,,250813.00000,246366,249425.00000,251615.00000,250941.00000,,,251527.00000,,1224.00000,5671,2612.00000,422.00000,1096.00000,,,510.00000,,29.00000,29,29.00000,29.00000,29.00000,,,29.00000,,4.00000,6,1.00000,1.00000,1.00000,,,1.00000,,35086.00000,34616,35090.00000,35116.00000,35240.00000,,,35180.00000,,188.00000,658,184.00000,158.00000,34.00000,,,94.00000,,,,,,247,252037,29,35274
